"","competitorID","regattaID","day","rating"
"6884","208","50",50,75.0221455409251
"6885","311","50",50,704.647028077973
"6886","275","50",50,434.688934929023
"6887","5","50",50,1269.16229682235
"6888","122","50",50,2379.7314083703
"6889","300","50",50,3184.53731394269
"6890","297","50",50,681.314977098053
"6891","360","50",50,1424.92982466439
"6892","140","50",50,3044.94234442733
"6893","113","50",50,1631.95972653065
"6894","86","50",50,2327.95235883813
"6895","110","50",50,2708.49671242666
"6896","177","50",50,-1052.16040583379
"6897","64","50",50,1462.58329685942
"6898","367","50",50,686.95195829889
"6899","104","50",50,1398.07145430325
"6900","292","50",50,775.026158500346
"6901","374","50",50,822.961400635564
"6902","261","50",50,2426.86403254177
"6903","147","50",50,497.315847441881
"6904","45","50",50,1375.54993660706
"6905","8","50",50,1640.2291812355
"6906","217","50",50,-641.713717620586
"6907","201","50",50,1201.11844186005
"6908","136","50",50,2514.99251498996
"6909","198","50",50,-1222.1487531012
"6910","72","50",50,-438.399729665896
"6911","242","50",50,-391.108184881417
"6912","276","50",50,123.944675115268
"6913","288","50",50,-2397.75584444516
"6914","17","50",50,811.653745237735
"6915","296","50",50,690.706996503962
"6916","174","50",50,287.558018220118
"6917","252","50",50,-550.400380671742
"6918","35","50",50,-217.851859901523
"6919","314","50",50,586.678057945709
"6920","233","50",50,2412.14215007198
"6921","203","50",50,-1218.41521444712
"6922","200","50",50,2128.03154397365
"6923","39","50",50,-781.923954045634
"6924","36","50",50,-1119.29268185487
"6925","362","50",50,-836.824382708897
"6926","351","50",50,-279.261100823549
"6927","365","50",50,-4337.62393822357
"6928","123","50",50,-1778.73463209849
"6929","152","50",50,-3794.36816035879
"6930","162","50",50,-4181.73185931472
"6931","257","50",50,-4003.3518614313
"6932","176","50",50,-3096.75717012118
"6933","243","50",50,-3732.6992858522
"6934","66","50",50,3282.95088849254
"6935","66","Initial Value",0,1000
"6936","88","50",50,2271.3192691138
"6937","88","Initial Value",0,1000
"6938","82","50",50,945.913200118446
"6939","82","Initial Value",0,1000
"6940","140","50",50,1583.66183046093
"6941","140","Initial Value",0,1000
"6942","206","50",50,2511.75520546004
"6943","206","Initial Value",0,1000
"6944","247","50",50,2861.86500380224
"6945","247","Initial Value",0,1000
"6946","109","50",50,3288.29188807096
"6947","109","Initial Value",0,1000
"6948","104","50",50,1579.69904274982
"6949","104","Initial Value",0,1000
"6950","156","50",50,4847.86376658693
"6951","156","Initial Value",0,1000
"6952","311","50",50,1068.08084286719
"6953","311","Initial Value",0,1000
"6954","50","50",50,2552.79478935096
"6955","50","Initial Value",0,1000
"6956","242","50",50,1375.24775904109
"6957","242","Initial Value",0,1000
"6958","233","50",50,3006.68913618266
"6959","233","Initial Value",0,1000
"6960","237","50",50,2954.66873110197
"6961","237","Initial Value",0,1000
"6962","177","50",50,547.132470175794
"6963","177","Initial Value",0,1000
"6964","252","50",50,-474.990907749528
"6965","252","Initial Value",0,1000
"6966","275","50",50,2070.16577119867
"6967","275","Initial Value",0,1000
"6968","152","50",50,-3794.38184734436
"6969","152","Initial Value",0,1000
"6970","99","50",50,2590.37055320341
"6971","99","Initial Value",0,1000
"6972","127","50",50,1450.90414685553
"6973","127","Initial Value",0,1000
"6974","363","50",50,2119.24881043376
"6975","363","Initial Value",0,1000
"6976","53","50",50,1027.87624994297
"6977","53","Initial Value",0,1000
"6978","227","50",50,2115.45529695708
"6979","227","Initial Value",0,1000
"6980","136","50",50,1461.87532587235
"6981","136","Initial Value",0,1000
"6982","297","50",50,1849.06440030927
"6983","297","Initial Value",0,1000
"6984","122","50",50,1275.28180646039
"6985","122","Initial Value",0,1000
"6986","276","50",50,1501.98585796055
"6987","276","Initial Value",0,1000
"6988","57","50",50,2607.8443210511
"6989","57","Initial Value",0,1000
"6990","64","50",50,454.143859469595
"6991","64","Initial Value",0,1000
"6992","298","50",50,1293.65288175199
"6993","298","Initial Value",0,1000
"6994","72","50",50,1342.52958958505
"6995","72","Initial Value",0,1000
"6996","111","50",50,2137.31016378089
"6997","111","Initial Value",0,1000
"6998","141","48",48,2567.12118326351
"6999","141","Initial Value",0,1000
"7000","35","50",50,1644.54676214542
"7001","35","Initial Value",0,1000
"7002","86","50",50,1574.67401241216
"7003","86","Initial Value",0,1000
"7004","174","50",50,1804.34938453368
"7005","174","Initial Value",0,1000
"7006","110","50",50,2995.97314370457
"7007","110","Initial Value",0,1000
"7008","369","50",50,1996.52636987983
"7009","369","Initial Value",0,1000
"7010","367","50",50,289.037613704143
"7011","367","Initial Value",0,1000
