"","name","regatta_id","day","url","year"
"19640","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19641","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19642","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19643","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19644","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19645","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19646","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19647","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19648","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19649","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19650","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19651","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19652","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19653","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19654","Florida State Championship",35,35,"http://www.etchellsfleet20.org/results/2011/2011FLS.html",2011
"19655","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19656","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19657","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19658","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19659","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19660","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19661","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19662","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19663","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19664","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19665","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19666","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19667","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19668","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19669","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19670","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19671","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19672","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19673","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19674","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19675","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19676","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
"19677","Miami Mid-Winters",36,36,"http://www.etchellsfleet20.org/results/2011/2011JMW.html",2011
